csvquestionid;answertext;answerimage;iscorrect;explanation;Letter;;;;
654;dendrity èapíkov;;FALSE;;N;;;;
654;bunky svetlocitlivej škvrny;;FALSE;;N;;;;
655;hormón hypofızy;;TRUE;;S;;;;
655;hormón predného laloku hypofızy;;FALSE;;N;;;;
655;hormón stredného laloku hypofızy;;TRUE;;S;;;;
655;hormón zadného laloku hypofızy;;FALSE;;N;;;;
655;hormón predného laloku podmozgovej ¾azy;;FALSE;;N;;;;
655;hormón stredného laloku podmozgovej ¾azy;;TRUE;;S;;;;
655;hormón zadného laloku podmozgovej ¾azy;;FALSE;;N;;;;
655;hormón šuškovitého telieska;;FALSE;;N;;;;
656;èreve;;FALSE;;N;;;;
656;cytoplazme krvnıch buniek;;FALSE;;N;;;;
656;peèeni;;TRUE;;S;;;;
656;kostnej dreni;;FALSE;;N;;;;
656;slezine;;FALSE;;N;;;;
656;najväèšej ¾aze s vnútornou sekréciou;;FALSE;;N;;;;
656;najväèšej ¾aze organizmu;;TRUE;;S;;;;
656;krvnej plazme;;FALSE;;N;;;;
657;vnútorné dıchanie;;FALSE;;N;;;;
657;transpirácia;;FALSE;;N;;;;
657;ventilácia p¾úc;;TRUE;;S;;;;
657;p¾úcny kolobeh;;FALSE;;N;;;;
657;vonkajšie dıchanie;;FALSE;;N;;;;
657;expirácia;;FALSE;;N;;;;
657;minútovı obeh plynov;;FALSE;;N;;;;
657;ektotermné dıchanie;;FALSE;;N;;;;
658;bachor;;TRUE;;S;;;;
658;èepiec;;TRUE;;S;;;;
658;kniha;;TRUE;;S;;;;
658;slez;;TRUE;;S;;;;
658;hrvo¾;;FALSE;;N;;;;
658;kloaka;;FALSE;;N;;;;
658;nefrón;;FALSE;;N;;;;
658;šál;;FALSE;;N;;;;
659;osmóza;;FALSE;;N;;;;
659;difúzia;;FALSE;;N;;;;
659;filtrácia;;FALSE;;N;;;;
659;diapedéza;;TRUE;;S;;;;
659;translácia;;FALSE;;N;;;;
659;fagocytóza;;FALSE;;N;;;;
659;endocytóza;;FALSE;;N;;;;
659;exocytóza;;FALSE;;N;;;;
660;emócie;;FALSE;;N;;;;
660;inštinkty;;TRUE;;S;;;;
660;podmienené reflexy;;FALSE;;N;;;;
660;pamäové stopy;;FALSE;;N;;;;
660;inbríding;;FALSE;;N;;;;
660;panmixia;;FALSE;;N;;;;
660;etika;;FALSE;;N;;;;
660;estetika;;FALSE;;N;;;;
661;zmena koncentrácie iónov NaCI v nervovom vlákne;;FALSE;;N;;;;
661;pohyb soli draslíka smerom k jadru bunky;;FALSE;;N;;;;
661;pohyb iónov Na+ cez membránu nervovej bunky;;TRUE;;S;;;;
661;pohyb iónov K+ cez membránu nervovej bunky;;TRUE;;S;;;;
661;zmení sa priepustnos membrány pre ióny K+ Na+;;TRUE;;S;;;;
661;koncentrácia nervového vlákna;;FALSE;;N;;;;
661;dilatácia nervového vlákna;;FALSE;;N;;;;
661;akènı potenciál;;TRUE;;S;;;;
662;Motolice;;FALSE;;N;;;;
662;Pásomnice;;FALSE;;N;;;;
662;Ploskulice;;TRUE;;S;;;;
662;Mihule;;FALSE;;N;;;;
662;Turbellaria;;TRUE;;S;;;;
662;Rebrovky;;FALSE;;N;;;;
662;Okrúhlovce;;FALSE;;N;;;;
662;Máloštetinovce;;FALSE;;N;;;;
663;v hladkej svalovine steny vnútornıch orgánov;;FALSE;;N;;;;
663;v svalovine ciev;;FALSE;;N;;;;
663;v kostrovıch svaloch;;TRUE;;S;;;;
663;v ¾azách s vnútornım a vonkajším vyluèovaním;;FALSE;;N;;;;
663;uprostred svalového vlákna na jednoduchej synapsii;;TRUE;;S;;;;
663;uprostred svalového vlákna na nervovosvalovej platnièke;;TRUE;;S;;;;
663;v hladkej svalovine kostrovıch svalov;;FALSE;;N;;;;
663;v prieène pruhovanej svalovine kostrovıch svalov;;TRUE;;S;;;;
664;fruktóza;;FALSE;;N;;;;
664;glykogén;;TRUE;;S;;;;
664;celulóza;;FALSE;;N;;;;
664;ribóza;;FALSE;;N;;;;
664;ivoèíšny škrob;;TRUE;;S;;;;
664;polysacharid ivoèíšnych buniek;;TRUE;;S;;;;
664;pektín;;FALSE;;N;;;;
664;chitín;;FALSE;;N;;;;
665;protozoí;;TRUE;;S;;;;
665;ploskavcov;;TRUE;;S;;;;
665;obrúèkavcov;;FALSE;;N;;;;
665;vtákov;;FALSE;;N;;;;
665;bièíkovcov;;TRUE;;S;;;;
665;èlánkonocov;;FALSE;;N;;;;
665;koreòonocov;;TRUE;;S;;;;
665;cicavcov;;FALSE;;N;;;;
666;u pàhlivcov;;FALSE;;N;;;;
666;u nepàhlivcov;;FALSE;;N;;;;
666;u obrúèkavcov;;TRUE;;S;;;;
666;u jednobunkovıch organizmov;;FALSE;;N;;;;
666;u ploskavcov;;FALSE;;N;;;;
666;u èlánkonocov;;FALSE;;N;;;;
666;u Annelida;;TRUE;;S;;;;
666;u Plathelminthes;;FALSE;;N;;;;
667;erytrocyty;;FALSE;;N;;;;
667;meòavky;;TRUE;;S;;;;
667;biele krvinky;;TRUE;;S;;;;
667;fagocyty;;TRUE;;S;;;;
667;niektoré trombocyty;;FALSE;;N;;;;
667;hemosporídie;;FALSE;;N;;;;
667;bakteriofágy;;FALSE;;N;;;;
667;niektoré leukocyty;;TRUE;;S;;;;
668;u ploskavcov;;TRUE;;S;;;;
668;u ostnatokocov;;FALSE;;N;;;;
668;u mäkkıšov;;TRUE;;S;;;;
668;u polypovcov;;FALSE;;N;;;;
668;u ascídií;;FALSE;;N;;;;
668;u pàhlivcov;;FALSE;;N;;;;
668;u obojivelníkov;;FALSE;;N;;;;
668;u hemosporídií;;FALSE;;N;;;;
669;nemajú hlavové konèatiny;;FALSE;;N;;;;
669;dva páry;;FALSE;;N;;;;
669;šes párov;;FALSE;;N;;;;
669;pät párov;;TRUE;;S;;;;
669;štyri páry;;FALSE;;N;;;;
669;jeden pár;;FALSE;;N;;;;
669;sedem párov;;FALSE;;N;;;;
669;tri páry;;FALSE;;N;;;;
670;gangliovú;;FALSE;;N;;;;
670;rúrkovú;;FALSE;;N;;;;
670;difúznu;;TRUE;;S;;;;
670;rozptılenú;;TRUE;;S;;;;
670;lúèovito súmernú;;FALSE;;N;;;;
670;radiálnu;;FALSE;;N;;;;
670;obojstranne súmernú;;FALSE;;N;;;;
670;rebríèková;;FALSE;;N;;;;
671;efektorové bunky;;FALSE;;N;;;;
671;receptory;;TRUE;;S;;;;
671;inhibítory;;FALSE;;N;;;;
671;reflexnı oblúk;;FALSE;;N;;;;
671;špecializované zmyslové bunky alebo zakonèenia dostredivıch nervovıch vlákien;;TRUE;;S;;;;
671;bunky alebo zakonèenia nervovıch vlákien, schopné premeny energie pôsobiacej na ne z vonkajšieho prostredia na signál ( zmenu elektrického potenciálu na bunkovej membráne);;TRUE;;S;;;;
671;bunky alebo zakonèenia nervovıch vlákien, schopné premeny energie pôsobiacej na ne z vnútorného prostredia na signál ( zmenu elektrického potenciálu na bunkovej membráne);;TRUE;;S;;;;
671;bunky alebo zakonèenia nervovıch vlákien, schopné premeny energie pôsobiacej na ne z vonkajšieho prostredia na signál ( zmenu osmotického potenciálu na bunkovej membráne);;FALSE;;N;;;;
672;mikroorganizmy;;TRUE;;S;;;;
672;prachové èiastoèky;;TRUE;;S;;;;
672;toxíny;;TRUE;;S;;;;
672;aglutiníny;;FALSE;;N;;;;
672;vzruchy;;FALSE;;N;;;;
672;pachy;;FALSE;;N;;;;
672;vône;;FALSE;;N;;;;
672;vitamíny;;FALSE;;N;;;;
673;systolou a diastolou;;TRUE;;S;;;;
673;pulzom;;FALSE;;N;;;;
673;rytmickım zmršovaním a ochabovaním srdca;;TRUE;;S;;;;
673;rytmickım zmršovaním a ochabovaním kostrovıch svalov;;FALSE;;N;;;;
673;rytmickım zmršovaním a ochabovaním ciev distribuènej sústavy;;FALSE;;N;;;;
673;oblièkami;;FALSE;;N;;;;
673;peèenou;;FALSE;;N;;;;
673;peristaltikou èriev;;FALSE;;N;;;;
674;glykoproteín;;FALSE;;N;;;;
674;pektín;;FALSE;;N;;;;
674;fykocyanin;;FALSE;;N;;;;
674;chitín;;TRUE;;S;;;;
674;tunicín;;FALSE;;N;;;;
674;mureín;;FALSE;;N;;;;
674;chinín;;FALSE;;N;;;;
674;pykoerytrín;;FALSE;;N;;;;
675;pozdånymi;;TRUE;;S;;;;
675;prieènymi;;FALSE;;N;;;;
675;okrunımi;;TRUE;;S;;;;
675;nemajú svaly;;FALSE;;N;;;;
675;mezenchymatóznymi;;FALSE;;N;;;;
675;parenchymatóznymi;;FALSE;;N;;;;
675;prieèene pruhovanımi;;FALSE;;N;;;;
675;krúkovımi;;FALSE;;N;;;;
676;chemoreceptory;;FALSE;;N;;;;
676;rádioreceptory;;FALSE;;N;;;;
676;interoreceptory;;TRUE;;S;;;;
676;mechanoreceptory;;FALSE;;N;;;;
676;exteroreceptory;;TRUE;;S;;;;
676;membránové receptory;;FALSE;;N;;;;
676;mezoreceptory;;FALSE;;N;;;;
676;mixoreceptory;;FALSE;;N;;;;
677;lievikovité;;FALSE;;N;;;;
677;plamienkové;;TRUE;;S;;;;
677;oblièkové;;FALSE;;N;;;;
677;kåbovité;;FALSE;;N;;;;
677;plameòové;;FALSE;;N;;;;
677;epitelové;;FALSE;;N;;;;
677;gangliové;;FALSE;;N;;;;
677;obrúèkové;;FALSE;;N;;;;
678;rytmus dıchania;;TRUE;;S;;;;
678;rytmus èinností srdca;;TRUE;;S;;;;
678;rytmická aktivita nervovej sústavy;;TRUE;;S;;;;
678;sahy hladkıch svalov;;TRUE;;S;;;;
678;rytmus striedania svetla a tmy;;FALSE;;N;;;;
678;rytmus striedania prílivu a odlivu;;FALSE;;N;;;;
678;rytmus striedania mesaènıch fáz;;FALSE;;N;;;;
678;rytmus striedania roènıch období;;FALSE;;N;;;;
679;sladkovodné lastúrniky;;FALSE;;N;;;;
679;èlánkonoce;;TRUE;;S;;;;
679;morské lastúrniky;;FALSE;;N;;;;
679;hlavonoce;;FALSE;;N;;;;
679;sépie;;FALSE;;N;;;;
679;chobotnice;;FALSE;;N;;;;
679;vèely;;TRUE;;S;;;;
679;osy;;TRUE;;S;;;;
680;hemolymfu;;FALSE;;N;;;;
680;krv;;TRUE;;S;;;;
680;hydrolymfu;;FALSE;;N;;;;
680;tkanivovı mok;;TRUE;;S;;;;
680;krvomiazgu;;FALSE;;N;;;;
680;plazmatickú tekutinu;;FALSE;;N;;;;
680;lymfomiazgu;;FALSE;;N;;;;
680;homolymfu;;FALSE;;N;;;;
681;závisia od pravidelnıch javov vonkajšieho prostredia;;TRUE;;S;;;;
681;závisia od striedania roènıch období;;TRUE;;S;;;;
681;závisia od striedania cyklov pohlavnej aktivity;;FALSE;;N;;;;
681;závisia od striedania svetla a tmy;;TRUE;;S;;;;
681;závisia od prílivu a odlivu;;TRUE;;S;;;;
681;môu sa vyskytova sezónne;;TRUE;;S;;;;
681;mono ich úplne oddeli od endogénnych;;FALSE;;N;;;;
681;súvisia s endogénnymi;;TRUE;;S;;;;
682;glukózy;;FALSE;;N;;;;
682;lipidov;;FALSE;;N;;;;
682;bielkovín;;TRUE;;S;;;;
682;cukrov;;FALSE;;N;;;;
682;vody;;FALSE;;N;;;;
682;chloridov;;FALSE;;N;;;;
682;jodidov;;FALSE;;N;;;;
682;vo¾nıch radikálov;;FALSE;;N;;;;
683;pseudocel;;FALSE;;N;;;;
683;coelom;;FALSE;;N;;;;
683;schizocel;;TRUE;;S;;;;
683;mixocel;;FALSE;;N;;;;
683;ploské telo;;TRUE;;S;;;;
683;protonefrídie;;TRUE;;S;;;;
683;análny otvor;;FALSE;;N;;;;
683;funkènú rozdelenos tela;;TRUE;;S;;;;
684;rozptılenú;;FALSE;;N;;;;
684;rúrkovitú;;FALSE;;N;;;;
684;rebríèkovú;;TRUE;;S;;;;
684;radiálnu;;FALSE;;N;;;;
684;difúznu;;FALSE;;N;;;;
684;centralizovanú;;TRUE;;S;;;;
684;segmentovanú;;FALSE;;N;;;;
684;mediálnu;;FALSE;;N;;;;
685;ploskulice;;FALSE;;N;;;;
685;Cestodes;;TRUE;;S;;;;
685;pásomnice;;TRUE;;S;;;;
685;vírniky;;FALSE;;N;;;;
685;Radiolaria;;FALSE;;N;;;;
685;motolice;;TRUE;;S;;;;
685;Nematoda;;FALSE;;N;;;;
685;Trematodes;;TRUE;;S;;;;
686;zmenu farby tela;;TRUE;;S;;;;
686;zvliekanie pokoky;;TRUE;;S;;;;
686;pohlavné funkcie;;TRUE;;S;;;;
686;metabolizmus;;TRUE;;S;;;;
686;hospodárenie s vodou;;TRUE;;S;;;;
686;èinnos srdca;;TRUE;;S;;;;
686;tvorbu anabolík;;FALSE;;N;;;;
686;hospodárenie s plynmi;;FALSE;;N;;;;
687;gonády;;FALSE;;N;;;;
687;pronefrídie;;FALSE;;N;;;;
687;mezonefrídie;;FALSE;;N;;;;
687;protonefridie;;TRUE;;S;;;;
687;metanefrídie;;FALSE;;N;;;;
687;nefrídie;;FALSE;;N;;;;
687;schizonefrídie;;FALSE;;N;;;;
687;paranefrídie;;FALSE;;N;;;;
688;rebríèková;;TRUE;;S;;;;
688;kruhová;;TRUE;;S;;;;
688;radiálna;;TRUE;;S;;;;
688;rúrková;;FALSE;;N;;;;
688;difúzna;;FALSE;;N;;;;
688;centrálna;;FALSE;;N;;;;
688;rozptılená;;FALSE;;N;;;;
688;obvodová;;FALSE;;N;;;;
689;do vnútorného prostredia organizmu;;TRUE;;S;;;;
689;do ¾azovıch vıvodov;;FALSE;;N;;;;
689;dovnútra orgánov;;FALSE;;N;;;;
689;z organizmu von;;FALSE;;N;;;;
689;do potnıch liaz;;FALSE;;N;;;;
689;do moèového mechúra;;FALSE;;N;;;;
689;do krvi;;TRUE;;S;;;;
689;do lumenu tenkého èreva;;FALSE;;N;;;;
690;nervovıch bunkách zoskupenıch v oènej stopke;;TRUE;;S;;;;
690;prieènych vláknach spájajúcich gangliá;;TRUE;;S;;;;
690;osrdcovníku;;TRUE;;S;;;;
690;pod paerákom;;TRUE;;S;;;;
690;vzdušniciach;;FALSE;;N;;;;
690;štítnej ¾aze;;FALSE;;N;;;;
690;srdcovej rúrke;;FALSE;;N;;;;
690;predohrudnej ¾aze;;FALSE;;N;;;;
691;má dve predsiene a jednu komoru;;TRUE;;S;;;;
691;má dve predsiene a dve komory;;FALSE;;N;;;;
691;má jednu predsieò a dve komory;;FALSE;;N;;;;
691;má jednu predsieò a jednu komoru;;FALSE;;N;;;;
691;má 3 oddiely;;TRUE;;S;;;;
691;má 4 oddiely;;FALSE;;N;;;;
691;má 2 oddiely;;FALSE;;N;;;;
691;obojivelníky nemajú srdce;;FALSE;;N;;;;
692;je okamitá;;FALSE;;N;;;;
692;nie je okamitá;;TRUE;;S;;;;
692;je trvalá;;FALSE;;N;;;;
692;je rovnaká, ako pri nervovom riadení;;FALSE;;N;;;;
692;je rıchlejšia, ako pri nervovom riadení;;FALSE;;N;;;;
692;je pomalšia ako pri nervovom riadení;;TRUE;;S;;;;
692;je dlhodobá a rovnomerná;;FALSE;;N;;;;
692;postupne ustupuje, tak ako sa hormóny metabolizujú;;TRUE;;S;;;;
693;produkujú estrogény;;FALSE;;N;;;;
693;produkujú muské zárodoèné bunky;;TRUE;;S;;;;
693;produkujú testosterón;;TRUE;;S;;;;
693;produkujú progesterón;;FALSE;;N;;;;
693;ohrievajú krv;;FALSE;;N;;;;
693;vytvárajú sa v nich spermie;;TRUE;;S;;;;
693;zmiešanú, produkujú gaméty a hormóny;;TRUE;;S;;;;
693;cyklickú, od narodenia do staroby;;FALSE;;N;;;;
694;chloridy;;FALSE;;N;;;;
694;zlúèeniny uhlíka;;FALSE;;N;;;;
694;zlúèeniny dusíka;;TRUE;;S;;;;
694;zlúèeniny èerveného krvného farbiva;;FALSE;;N;;;;
694;polyvinylchlorid;;FALSE;;N;;;;
694;hemoglobín;;FALSE;;N;;;;
694;bielkoviny;;FALSE;;N;;;;
694;glykogén;;FALSE;;N;;;;
695;u èloveka na èele;;TRUE;;S;;;;
695;u èloveka okolo pier;;TRUE;;S;;;;
695;u èloveka okolo nosa;;TRUE;;S;;;;
695;u èloveka na predlaktí;;TRUE;;S;;;;
695;u cicavcov okolo òucháèa;;TRUE;;S;;;;
695;u hadov na hlave;;TRUE;;S;;;;
695;u èloveka na chrbte;;FALSE;;N;;;;
695;u cicavcov sú rozptılené rovnomerne;;FALSE;;N;;;;
696;kaše¾;;TRUE;;S;;;;
696;kıchanie;;TRUE;;S;;;;
696;dávenie;;FALSE;;N;;;;
696;kıchanie a kaše¾;;TRUE;;S;;;;
696;zvracanie;;FALSE;;N;;;;
696;hnaèka;;FALSE;;N;;;;
696;reflex defekácie;;FALSE;;N;;;;
696;potenie;;FALSE;;N;;;;
697;stonôky;;TRUE;;S;;;;
697;jeovky;;FALSE;;N;;;;
697;hmyz;;TRUE;;S;;;;
697;holotúrie;;FALSE;;N;;;;
697;Tracheata;;TRUE;;S;;;;
697;máloštetinavce;;FALSE;;N;;;;
697;mnohoštetinavce;;FALSE;;N;;;;
697;Tunicata;;FALSE;;N;;;;
698;nádchu;;FALSE;;N;;;;
698;kıchanie;;FALSE;;N;;;;
698;kaše¾;;TRUE;;S;;;;
698;obrannı dıchací reflex;;TRUE;;S;;;;
698;zvracanie;;FALSE;;N;;;;
698;alkoholové kvasenie v p¾úcach;;FALSE;;N;;;;
698;hluchotu;;FALSE;;N;;;;
698;slepotu;;FALSE;;N;;;;
699;vznikajú vo vyluèovacích orgánoch;;FALSE;;N;;;;
699;vznikajú v prieènych vláknach spájajúcich gangliá;;FALSE;;N;;;;
699;vznikajú v mozgu;;FALSE;;N;;;;
699;vznikajú v bunkách nervovıch uzlov;;TRUE;;S;;;;
699;do krvného obehu prechádzajú pozdå pokoky;;FALSE;;N;;;;
699;do krvného obehu prechádzajú pozdå nervovıch vlákien;;TRUE;;S;;;;
699;do krvného obehu prechádzajú pozdå vyluèovacích orgánov;;FALSE;;N;;;;
699;do krvného obehu prechádzajú pozdå miazgovıch ciev;;FALSE;;N;;;;
700;sú to spravidla aminokyseliny;;FALSE;;N;;;;
700;èasto sú to bielkoviny;;TRUE;;S;;;;
700;niektoré sú steroidy;;TRUE;;S;;;;
700;obyèajne sú to polysacharidy;;FALSE;;N;;;;
700;niektoré sú arény;;TRUE;;S;;;;
700;nie sú zdrojom energie;;TRUE;;S;;;;
700;nie sú stavebnımi látkami tela;;TRUE;;S;;;;
700;sú zdrojom energie;;FALSE;;N;;;;
701;vtáky;;FALSE;;N;;;;
701;plazy;;FALSE;;N;;;;
701;ryby;;TRUE;;S;;;;
701;obojivelníky;;TRUE;;S;;;;
701;hady;;FALSE;;N;;;;
701;korytnaèky;;FALSE;;N;;;;
701;aby;;TRUE;;S;;;;
701;mloky;;TRUE;;S;;;;
702;primeranı podnet;;TRUE;;S;;;;
702;adekvátny podnet;;TRUE;;S;;;;
702;energeticky podnet;;FALSE;;N;;;;
702;popud;;FALSE;;N;;;;
702;reflex;;FALSE;;N;;;;
702;útlm;;FALSE;;N;;;;
702;maximálny podnet;;FALSE;;N;;;;
702;optimálny podnet;;FALSE;;N;;;;
703;dvojstranne súmerné;;FALSE;;N;;;;
703;nesúmerné;;FALSE;;N;;;;
703;lúèovito súmerné;;TRUE;;S;;;;
703;predozadne súmerné;;FALSE;;N;;;;
703;prieène súmerné;;FALSE;;N;;;;
703;dvojstranne nesúmerné;;FALSE;;N;;;;
703;gu¾ovito súmerné;;FALSE;;N;;;;
703;oválne súmerné;;FALSE;;N;;;;
704;zlúèeniny dusíka;;FALSE;;N;;;;
704;draslík;;FALSE;;N;;;;
704;chloridy;;TRUE;;S;;;;
704;kyseliny;;FALSE;;N;;;;
704;zlúèeniny uhlíka;;FALSE;;N;;;;
704;moèovina;;FALSE;;N;;;;
704;kyselina moèová;;FALSE;;N;;;;
704;zlúèeniny kyslíka;;FALSE;;N;;;;
705;od novoroèného obdobia;;FALSE;;N;;;;
705;od tepla prijatého z vonkajšieho prostredia;;TRUE;;S;;;;
705;od hrúbky slizového púzdra;;FALSE;;N;;;;
705;od premeny ivín v organizme;;FALSE;;N;;;;
705;od tepla odobratého vonkajším prostredím;;TRUE;;S;;;;
705;od nedostatku vody;;FALSE;;N;;;;
705;od bazálneho metabolizmu;;FALSE;;N;;;;
705;od hustoty ochlpenia;;FALSE;;N;;;;
706;tvoria aj glomeruly;;TRUE;;S;;;;
706;tvoria aj Bowmanove vaèky;;TRUE;;S;;;;
706;tvoria aj Henleho k¾uèky;;FALSE;;N;;;;
706;tvoria aj zberné kanáliky;;FALSE;;N;;;;
706;sa nachádzajú v peèeni;;FALSE;;N;;;;
706;sa nachádzajú v oblièkách;;TRUE;;S;;;;
706;sú miestom vzniku protilátok;;FALSE;;N;;;;
706;sú miestom vzniku moèu;;TRUE;;S;;;;
707;distribuènı;;TRUE;;S;;;;
707;difúzny;;TRUE;;S;;;;
707;zbernı;;TRUE;;S;;;;
707;vyluèovací;;FALSE;;N;;;;
707;hydrodynamicky;;FALSE;;N;;;;
707;prúdnicovı;;FALSE;;N;;;;
707;objemovı;;FALSE;;N;;;;
707;informaènı;;FALSE;;N;;;;
708;jednoduchıch bezstavovcov;;TRUE;;S;;;;
708;prvokov;;TRUE;;S;;;;
708;morskıch hubiek;;TRUE;;S;;;;
708;najjednoduchšieho drobného hmyzu;;TRUE;;S;;;;
708;lariev vyspelejšieho hmyzu;;TRUE;;S;;;;
708;dospelého vyspelejšieho hmyzu;;FALSE;;N;;;;
708;cicavcov;;FALSE;;N;;;;
708;vyšších stavovcov;;FALSE;;N;;;;
709;krv;;TRUE;;S;;;;
709;miazgu;;TRUE;;S;;;;
709;tkanivovy mok;;TRUE;;S;;;;
709;hemolymfu;;FALSE;;N;;;;
709;Iymfu;;TRUE;;S;;;;
709;hydrolymfu;;FALSE;;N;;;;
709;krvomiazgu;;FALSE;;N;;;;
709;heterolymfu;;FALSE;;N;;;;
710;10,9 J;;FALSE;;N;;;;
710;121 kJ;;FALSE;;N;;;;
710;20,1 kJ;;TRUE;;S;;;;
710;2,1 kJ;;FALSE;;N;;;;
710;0,109 kJ;;FALSE;;N;;;;
710;12100 J;;FALSE;;N;;;;
710;20100 J;;TRUE;;S;;;;
710;2010 J;;FALSE;;N;;;;
711;premena fibrinogénu na vláknitı fibrín;;TRUE;;S;;;;
711;premena fibrínu na fibrinogén;;FALSE;;N;;;;
711;premena rozpustnej plazmatickej bielkoviny (fibrinogénu) úèinkom trombínu na nerozpustnı vláknitı fibrín;;TRUE;;S;;;;
711;premena nerozpustnej plazmatickej bielkoviny (fibrinogénu) úèinkom trombínu na nerozpustnı vláknitı fibrín;;FALSE;;N;;;;
711;premena nerozpustnej plazmatickej bielkoviny (fibrinogénu) úèinkom trombínu na rozpustnı vláknitı fibrín;;FALSE;;N;;;;
711;premena nerozpustnej plazmatickej bielkoviny (hemoglobínu) úèinkom trombínu na nerozpustnı vláknitı fibrín;;FALSE;;N;;;;
711;premena nerozpustnej plazmatickej bielkoviny (hemoglobínu) úèinkom pepsínu na nerozpustnı vláknitı fibrín;;FALSE;;N;;;;
711;premena rozpustnej plazmatickej bielkoviny (fibrinogénu) úèinkom protrombínu na nerozpustnı vláknitı hemoglobín;;FALSE;;N;;;;
712;prieèene pruhovane;;FALSE;;N;;;;
712;hladké;;TRUE;;S;;;;
712;prieène pruhované aj hladké;;FALSE;;N;;;;
712;svaly riadené autonómnym nervstvom;;TRUE;;S;;;;
712;svaly prieène pruhované, riadené motorickım nervstvom;;FALSE;;N;;;;
712;hladké svaly, riadené motorickım nervstvom;;FALSE;;N;;;;
712;hladké svaly, ktoré nie sú ovládané vô¾ou;;TRUE;;S;;;;
712;hladké svaly, ktoré sú ovládané vô¾ou;;FALSE;;N;;;;
713;tráviaca;;TRUE;;S;;;;
713;nervová;;FALSE;;N;;;;
713;vyluèovacia;;FALSE;;N;;;;
713;cievna;;FALSE;;N;;;;
713;dıchacia;;FALSE;;N;;;;
713;obehová;;FALSE;;N;;;;
713;svalová;;FALSE;;N;;;;
713;zmyslová;;FALSE;;N;;;;
714;u nepreúvavıch bylinoravcov;;TRUE;;S;;;;
714;u medveïa;;FALSE;;N;;;;
714;u koòa;;TRUE;;S;;;;
714;u èloveka;;FALSE;;N;;;;
714;u nosorocov;;TRUE;;S;;;;
714;u tapírov;;TRUE;;S;;;;
714;u nepárnokopytníkov;;TRUE;;S;;;;
714;u preúvavıch párnokopytníkov;;FALSE;;N;;;;
715;základná hmota kosti;;FALSE;;N;;;;
715;hubovitá kos;;FALSE;;N;;;;
715;peptidoglykán bunkovej steny baktérii;;FALSE;;N;;;;
715;ústrojná hmota kostry hubiek;;TRUE;;S;;;;
715;neústrojná hmota kostry hubiek;;FALSE;;N;;;;
715;vıplnkové spojivo;;FALSE;;N;;;;
715;plodovı obal húb;;FALSE;;N;;;;
715;spojivové tkanivo cicavcov;;FALSE;;N;;;;
716;u všeravcov;;TRUE;;S;;;;
716;u preúvavcov;;FALSE;;N;;;;
716;u mäsoravcov;;FALSE;;N;;;;
716;u vtákov;;TRUE;;S;;;;
716;u levov;;FALSE;;N;;;;
716;u psov;;FALSE;;N;;;;
716;u jeleòov;;FALSE;;N;;;;
716;u holubov;;TRUE;;S;;;;
717;nie sú zdrojom energie;;TRUE;;S;;;;
717;len pri hladovaní organizmu;;FALSE;;N;;;;
717;áno sú zdrojom energie;;FALSE;;N;;;;
717;závisí to od kvality vıivy;;FALSE;;N;;;;
717;v tukoch rozpustné sú zdrojom energie;;FALSE;;N;;;;
717;vo vode rozpustné sú zdrojom energie;;FALSE;;N;;;;
717;v tukoch rozpustné nie sú zdrojom energie;;TRUE;;S;;;;
717;vo vode rozpustné nie sú zdrojom energie;;TRUE;;S;;;;
718;Malpighiho rúrky ústiace do èreva;;TRUE;;S;;;;
718;nefrídie;;FALSE;;N;;;;
718;tykadlové ¾azy;;TRUE;;S;;;;
718;protonefrídie;;FALSE;;N;;;;
718;oblièky;;FALSE;;N;;;;
718;Malpighiho rúrky ústiace na povrch tela;;FALSE;;N;;;;
718;Golgiho rúrky ústiace do èreva;;FALSE;;N;;;;
718;oblièkové telieska;;FALSE;;N;;;;
719;sa nazıva hemolymfa;;TRUE;;S;;;;
719;sa nazıva hydrolymfa;;FALSE;;N;;;;
719;sa nazıva krvomiazga;;TRUE;;S;;;;
719;sa nazıva tkanivovy mok;;FALSE;;N;;;;
719;sa vo¾ne rozlieva v telovej dutine;;TRUE;;S;;;;
719;sa pohybuje v uzavretom cievnom rieèišti;;FALSE;;N;;;;
719;obsahuje málo bielkovín a krvné bunky;;FALSE;;N;;;;
719;obsahuje pomerne ve¾a bielkovín a krvné bunky;;TRUE;;S;;;;
720;riasy;;TRUE;;S;;;;
720;klky;;TRUE;;S;;;;
720;riasy aj klky;;TRUE;;S;;;;
720;bièíky;;FALSE;;N;;;;
720;undulujúce membrány;;FALSE;;N;;;;
720;jemné vıbeky;;TRUE;;S;;;;
720;svalové bunky;;FALSE;;N;;;;
720;liazky produkujúce HCI a pepsinogén;;FALSE;;N;;;;
721;primáti;;TRUE;;S;;;;
721;slon;;TRUE;;S;;;;
721;delfín;;TRUE;;S;;;;
721;kôò;;TRUE;;S;;;;
721;kôrovce;;FALSE;;N;;;;
721;Crustacea;;FALSE;;N;;;;
721;cicavce;;TRUE;;S;;;;
721;Mammalia;;TRUE;;S;;;;
722;bièovka rybia;;TRUE;;S;;;;
722;meòavka dyzenterická;;FALSE;;N;;;;
722;voš šatová;;TRUE;;S;;;;
722;svalovec špirálovitı;;FALSE;;N;;;;
722;blcha;;TRUE;;S;;;;
722;vírus;;FALSE;;N;;;;
